race_id,馬,騎手,馬番,走破時間,オッズ,通過順,着順,体重,体重変化,性,齢,斤量,上がり,人気,レース名,日付,開催,クラス,芝・ダート,距離,回り,馬場,天気,場id,場名
202401020611,オタルエバー,松山弘平,15,1:09.3,91.7,5-5,15,500,10,牡,5,57,35.2,13,第19回キーンランドカップ(GIII),2024年8月25日,2回札幌6日目,3歳以上オープン,芝,1200,右,良,晴,0,札幌
202401020611,シナモンスティック,丹内祐次,5,1:10.0,86.8,8-8,16,484,6,牝,5,55,35.7,12,第19回キーンランドカップ(GIII),2024年8月25日,2回札幌6日目,3歳以上オープン,芝,1200,右,良,晴,0,札幌
202401020612,エゾダイモン,モレイラ,11,1:48.0,5.8,11-11-10-11,1,466,-4,牡,4,58,34.7,3,オールスターJ第4戦(2勝),2024年8月25日,2回札幌6日目,3歳以上2勝クラス,芝,1800,右,良,晴,0,札幌
202401020612,エグランタイン,坂井瑠星,2,1:48.0,4.1,5-4-3-3,2,454,4,牝,5,56,35.3,1,オールスターJ第4戦(2勝),2024年8月25日,2回札幌6日目,3歳以上2勝クラス,芝,1800,右,良,晴,0,札幌
202401020612,アマイ,武豊,9,1:48.0,11.0,1-1-1-1,3,454,-2,牝,4,56,35.6,7,オールスターJ第4戦(2勝),2024年8月25日,2回札幌6日目,3歳以上2勝クラス,芝,1800,右,良,晴,0,札幌
202401020612,ユイ,ホー,12,1:48.1,22.7,2-2-2-2,4,450,-6,牝,5,56,35.5,10,オールスターJ第4戦(2勝),2024年8月25日,2回札幌6日目,3歳以上2勝クラス,芝,1800,右,良,晴,0,札幌
202401020612,ストップザタイム,ルメール,6,1:48.1,7.9,6-6-6-5,5,498,-14,牡,5,58,35.1,5,オールスターJ第4戦(2勝),2024年8月25日,2回札幌6日目,3歳以上2勝クラス,芝,1800,右,良,晴,0,札幌
202401020612,コスモディナー,ティータ,1,1:48.2,16.7,9-7-6-7,6,470,8,牝,3,54,35.2,9,オールスターJ第4戦(2勝),2024年8月25日,2回札幌6日目,3歳以上2勝クラス,芝,1800,右,良,晴,0,札幌
202401020612,マイネルブリックス,サンチア,10,1:48.2,16.0,6-7-8-8,7,460,-2,牡,3,56,35.0,8,オールスターJ第4戦(2勝),2024年8月25日,2回札幌6日目,3歳以上2勝クラス,芝,1800,右,良,晴,0,札幌
202401020612,ジャスティンアース,吉村智洋,5,1:48.3,5.7,3-4-3-5,8,474,0,牡,3,56,35.5,2,オールスターJ第4戦(2勝),2024年8月25日,2回札幌6日目,3歳以上2勝クラス,芝,1800,右,良,晴,0,札幌
202401020612,ジェモロジー,川田将雅,13,1:48.4,7.1,3-3-3-3,9,498,-6,牝,4,56,35.7,4,オールスターJ第4戦(2勝),2024年8月25日,2回札幌6日目,3歳以上2勝クラス,芝,1800,右,良,晴,0,札幌
202401020612,スプリングノヴァ,レーン,14,1:48.5,86.7,14-14-11-10,10,396,-6,牝,3,54,34.9,12,オールスターJ第4戦(2勝),2024年8月25日,2回札幌6日目,3歳以上2勝クラス,芝,1800,右,良,晴,0,札幌
202401020612,アナレンマ,松山弘平,8,1:48.5,43.3,9-10-11-11,11,454,6,セ,6,58,35.0,11,オールスターJ第4戦(2勝),2024年8月25日,2回札幌6日目,3歳以上2勝クラス,芝,1800,右,良,晴,0,札幌
202401020612,マチカゼ,戸崎圭太,4,1:48.6,10.6,6-7-8-8,12,490,6,牡,4,58,35.5,6,オールスターJ第4戦(2勝),2024年8月25日,2回札幌6日目,3歳以上2勝クラス,芝,1800,右,良,晴,0,札幌
202401020612,アレマーナ,オシェア,3,1:51.0,285.4,12-12-14-14,13,494,-12,牝,5,56,37.1,14,オールスターJ第4戦(2勝),2024年8月25日,2回札幌6日目,3歳以上2勝クラス,芝,1800,右,良,晴,0,札幌
202401020612,ナリタザクラ,横山典弘,7,1:55.4,165.1,12-12-11-13,14,516,12,牡,7,58,41.8,13,オールスターJ第4戦(2勝),2024年8月25日,2回札幌6日目,3歳以上2勝クラス,芝,1800,右,良,晴,0,札幌
202401020701,オイランブチ,長浜鴻緒,8,1:11.4,9.6,4-5,1,432,2,牝,2,52,35.6,4,2歳未勝利,2024年8月31日,2回札幌7日目,2歳未勝利,芝,1200,右,重,曇,0,札幌
202401020701,ビアンカネーヴェ,池添謙一,11,1:11.6,6.1,3-3,2,456,2,牝,2,55,36.0,2,2歳未勝利,2024年8月31日,2回札幌7日目,2歳未勝利,芝,1200,右,重,曇,0,札幌
202401020701,ナンナンプー,高杉吏麒,5,1:11.9,23.9,7-6,3,446,6,牝,2,52,35.9,6,2歳未勝利,2024年8月31日,2回札幌7日目,2歳未勝利,芝,1200,右,重,曇,0,札幌
202401020701,エイシンパンタレイ,菱田裕二,13,1:12.0,1.6,2-2,4,490,8,牡,2,55,36.6,1,2歳未勝利,2024年8月31日,2回札幌7日目,2歳未勝利,芝,1200,右,重,曇,0,札幌
202401020701,ペタルブランシュ,小林勝太,7,1:12.1,27.4,4-3,5,400,4,牝,2,53,36.3,8,2歳未勝利,2024年8月31日,2回札幌7日目,2歳未勝利,芝,1200,右,重,曇,0,札幌
202401020701,グーフドリファール,丹内祐次,9,1:12.3,13.9,8-8,6,398,-2,牝,2,55,36.1,5,2歳未勝利,2024年8月31日,2回札幌7日目,2歳未勝利,芝,1200,右,重,曇,0,札幌
202401020701,ワイルドゴーア,横山和生,6,1:12.4,7.4,1-1,7,458,10,牡,2,55,37.1,3,2歳未勝利,2024年8月31日,2回札幌7日目,2歳未勝利,芝,1200,右,重,曇,0,札幌
202401020701,オールマイタイム,古川奈穂,1,1:13.2,139.2,9-9,8,390,4,牝,2,51,36.9,12,2歳未勝利,2024年8月31日,2回札幌7日目,2歳未勝利,芝,1200,右,重,曇,0,札幌
202401020701,アーバンガール,鮫島克駿,12,1:13.3,25.0,6-6,9,474,10,牝,2,55,37.4,7,2歳未勝利,2024年8月31日,2回札幌7日目,2歳未勝利,芝,1200,右,重,曇,0,札幌
202401020701,キョウエイウインド,小林凌大,10,1:13.5,233.2,12-12,10,390,2,牝,2,55,36.7,13,2歳未勝利,2024年8月31日,2回札幌7日目,2歳未勝利,芝,1200,右,重,曇,0,札幌
202401020701,キスメット,黛弘人,2,1:13.5,137.2,12-12,11,466,10,牡,2,55,36.7,11,2歳未勝利,2024年8月31日,2回札幌7日目,2歳未勝利,芝,1200,右,重,曇,0,札幌
202401020701,コパノキュラソー,古川吉洋,4,1:13.6,63.7,10-10,12,506,-4,牡,2,55,37.1,9,2歳未勝利,2024年8月31日,2回札幌7日目,2歳未勝利,芝,1200,右,重,曇,0,札幌
202401020701,アスクサヴァイバル,佐々木大,3,1:13.7,92.8,10-10,13,424,-4,牡,2,55,37.3,10,2歳未勝利,2024年8月31日,2回札幌7日目,2歳未勝利,芝,1200,右,重,曇,0,札幌
202401020702,アローオブライト,藤岡佑介,12,1:45.9,6.9,8-7-2-2,1,460,-8,牡,2,55,37.2,3,2歳未勝利,2024年8月31日,2回札幌7日目,2歳未勝利,ダ,1700,右,重,曇,0,札幌
202401020702,ルクソールカフェ,佐々木大,4,1:45.9,2.3,6-4-4-3,2,532,2,牡,2,55,36.9,1,2歳未勝利,2024年8月31日,2回札幌7日目,2歳未勝利,ダ,1700,右,重,曇,0,札幌
202401020702,ドーバーブライト,横山武史,8,1:47.3,5.6,11-11-6-4,3,494,-4,牡,2,55,38.0,2,2歳未勝利,2024年8月31日,2回札幌7日目,2歳未勝利,ダ,1700,右,重,曇,0,札幌
202401020702,ジーティートゥルー,大野拓弥,13,1:47.3,9.9,8-7-6-4,4,448,-4,牡,2,55,38.0,5,2歳未勝利,2024年8月31日,2回札幌7日目,2歳未勝利,ダ,1700,右,重,曇,0,札幌
202401020702,アルデフォックス,北村友一,10,1:47.4,7.9,1-1-1-1,5,522,2,牡,2,55,38.9,4,2歳未勝利,2024年8月31日,2回札幌7日目,2歳未勝利,ダ,1700,右,重,曇,0,札幌
202401020702,シャイニーシップ,古川奈穂,6,1:48.1,146.8,13-12-11-10,6,486,-2,牡,2,51,38.2,11,2歳未勝利,2024年8月31日,2回札幌7日目,2歳未勝利,ダ,1700,右,重,曇,0,札幌
202401020702,ロードスカイブルー,横山和生,2,1:48.4,15.0,14-14-12-6,7,446,-4,牡,2,55,38.4,7,2歳未勝利,2024年8月31日,2回札幌7日目,2歳未勝利,ダ,1700,右,重,曇,0,札幌
202401020702,ガストフロント,小林勝太,5,1:49.6,171.0,6-7-9-9,8,436,-6,牡,2,53,40.1,12,2歳未勝利,2024年8月31日,2回札幌7日目,2歳未勝利,ダ,1700,右,重,曇,0,札幌
202401020702,ラブミーナタリー,長浜鴻緒,3,1:50.4,364.7,12-12-12-13,9,470,-8,牝,2,52,40.4,14,2歳未勝利,2024年8月31日,2回札幌7日目,2歳未勝利,ダ,1700,右,重,曇,0,札幌
202401020702,ミヤマイルス,丹内祐次,11,1:50.6,10.9,2-3-2-6,10,478,-2,牝,2,55,41.8,6,2歳未勝利,2024年8月31日,2回札幌7日目,2歳未勝利,ダ,1700,右,重,曇,0,札幌
202401020702,レーヴレジェンド,永野猛蔵,14,1:50.9,31.7,2-2-4-6,11,480,-4,牡,2,55,41.9,10,2歳未勝利,2024年8月31日,2回札幌7日目,2歳未勝利,ダ,1700,右,重,曇,0,札幌
202401020702,モーニングスター,高杉吏麒,9,1:51.7,26.5,5-6-9-11,12,426,0,牝,2,52,42.1,8,2歳未勝利,2024年8月31日,2回札幌7日目,2歳未勝利,ダ,1700,右,重,曇,0,札幌
202401020702,スパーク,菱田裕二,1,1:52.3,232.6,10-10-14-14,13,478,-6,牡,2,55,42.2,13,2歳未勝利,2024年8月31日,2回札幌7日目,2歳未勝利,ダ,1700,右,重,曇,0,札幌
202401020702,ブライアーヒル,横山典弘,7,1:52.4,28.3,4-4-6-11,14,468,2,牝,2,55,43.1,9,2歳未勝利,2024年8月31日,2回札幌7日目,2歳未勝利,ダ,1700,右,重,曇,0,札幌
202401020703,アラタマフェーヴル,北村友一,6,2:02.6,7.8,1-1-1-2,1,486,-4,牡,3,57,37.0,5,3歳未勝利,2024年8月31日,2回札幌7日目,3歳未勝利,芝,2000,右,重,曇,0,札幌
202401020703,タルタロス,黛弘人,8,2:03.3,4.8,2-2-2-1,2,452,-4,牡,3,57,37.6,2,3歳未勝利,2024年8月31日,2回札幌7日目,3歳未勝利,芝,2000,右,重,曇,0,札幌
202401020703,アークドール,横山典弘,7,2:03.4,13.9,5-5-3-3,3,442,-6,牡,3,57,37.6,7,3歳未勝利,2024年8月31日,2回札幌7日目,3歳未勝利,芝,2000,右,重,曇,0,札幌
202401020703,ニシノシャミナード,池添謙一,15,2:03.8,18.8,11-11-11-7,4,432,-2,牝,3,55,37.4,8,3歳未勝利,2024年8月31日,2回札幌7日目,3歳未勝利,芝,2000,右,重,曇,0,札幌
202401020703,マイファミリー,杉原誠人,2,2:03.9,6.0,6-6-7-5,5,450,-2,牡,3,57,37.8,3,3歳未勝利,2024年8月31日,2回札幌7日目,3歳未勝利,芝,2000,右,重,曇,0,札幌
202401020703,テイクノーティス,菱田裕二,4,2:04.0,39.5,14-14-13-10,6,448,4,牡,3,57,36.9,9,3歳未勝利,2024年8月31日,2回札幌7日目,3歳未勝利,芝,2000,右,重,曇,0,札幌
202401020703,ヘザルフェン,横山和生,12,2:04.2,7.2,8-8-3-3,7,494,-2,牡,3,57,38.4,4,3歳未勝利,2024年8月31日,2回札幌7日目,3歳未勝利,芝,2000,右,重,曇,0,札幌
202401020703,アウストラリス,富田暁,13,2:04.3,120.6,6-6-7-7,8,434,2,牝,3,55,38.1,13,3歳未勝利,2024年8月31日,2回札幌7日目,3歳未勝利,芝,2000,右,重,曇,0,札幌
202401020703,ラインポーチュラカ,古川吉洋,10,2:04.7,46.2,8-8-10-11,9,504,4,牝,3,55,38.4,11,3歳未勝利,2024年8月31日,2回札幌7日目,3歳未勝利,芝,2000,右,重,曇,0,札幌
202401020703,ネロコルヴィーノ,鮫島克駿,16,2:04.9,4.0,8-8-7-7,10,518,-6,牡,3,57,38.7,1,3歳未勝利,2024年8月31日,2回札幌7日目,3歳未勝利,芝,2000,右,重,曇,0,札幌
202401020703,タイキジパング,小林勝太,11,2:04.9,44.3,15-15-15-13,11,478,-4,牡,3,55,37.6,10,3歳未勝利,2024年8月31日,2回札幌7日目,3歳未勝利,芝,2000,右,重,曇,0,札幌
202401020703,サトノアライヴ,佐々木大,5,2:04.9,7.8,12-11-11-13,12,436,4,牡,3,57,38.4,6,3歳未勝利,2024年8月31日,2回札幌7日目,3歳未勝利,芝,2000,右,重,曇,0,札幌
202401020703,アイビーブリッツ,川又賢治,1,2:05.0,146.3,3-4-6-5,13,444,0,牡,3,57,39.0,14,3歳未勝利,2024年8月31日,2回札幌7日目,3歳未勝利,芝,2000,右,重,曇,0,札幌
202401020703,シングルハーテッド,横山武史,14,2:05.4,46.6,13-13-13-15,14,434,2,牝,3,55,38.4,12,3歳未勝利,2024年8月31日,2回札幌7日目,3歳未勝利,芝,2000,右,重,曇,0,札幌
202401020703,ユーライナー,川端海翼,9,2:05.5,298.7,3-3-3-11,15,426,6,牝,3,52,39.6,15,3歳未勝利,2024年8月31日,2回札幌7日目,3歳未勝利,芝,2000,右,重,曇,0,札幌
202401020703,シナモンデイジー,長浜鴻緒,3,,331.5,16-16-16,16,472,2,牝,3,52,,16,3歳未勝利,2024年8月31日,2回札幌7日目,3歳未勝利,芝,2000,右,重,曇,0,札幌
202401020704,マクミランテソーロ,丹内祐次,1,1:45.5,6.3,1-1-1-1,1,476,0,牡,3,57,37.8,4,3歳未勝利,2024年8月31日,2回札幌7日目,3歳未勝利,ダ,1700,右,重,曇,0,札幌
202401020704,ハイケンス,荻野琢真,10,1:46.0,35.5,5-5-4-4,2,460,-2,牡,3,57,37.9,8,3歳未勝利,2024年8月31日,2回札幌7日目,3歳未勝利,ダ,1700,右,重,曇,0,札幌
202401020704,ユーヴェリア,武豊,13,1:46.1,3.3,8-8-4-4,3,450,0,牝,3,55,38.1,1,3歳未勝利,2024年8月31日,2回札幌7日目,3歳未勝利,ダ,1700,右,重,曇,0,札幌
202401020704,クレスコサンダー,菱田裕二,7,1:46.3,5.6,3-2-2-2,4,486,0,牡,3,57,38.5,3,3歳未勝利,2024年8月31日,2回札幌7日目,3歳未勝利,ダ,1700,右,重,曇,0,札幌
202401020704,レッドレフィナード,横山和生,5,1:46.5,12.6,10-9-8-6,5,488,0,牡,3,57,38.0,6,3歳未勝利,2024年8月31日,2回札幌7日目,3歳未勝利,ダ,1700,右,重,曇,0,札幌
202401020704,オレンジダンサー,佐々木大,3,1:46.6,8.5,2-2-2-2,6,438,2,牝,3,55,38.8,5,3歳未勝利,2024年8月31日,2回札幌7日目,3歳未勝利,ダ,1700,右,重,曇,0,札幌
202401020704,マーシャルテイル,川端海翼,4,1:47.0,38.3,3-4-4-6,7,456,4,牡,3,54,39.0,9,3歳未勝利,2024年8月31日,2回札幌7日目,3歳未勝利,ダ,1700,右,重,曇,0,札幌
202401020704,ストレンジャー,横山典弘,6,1:47.4,78.4,10-9-11-9,8,440,-6,牡,3,57,38.4,11,3歳未勝利,2024年8月31日,2回札幌7日目,3歳未勝利,ダ,1700,右,重,曇,0,札幌
202401020704,ポアゾンノアール,富田暁,2,1:47.8,53.2,13-12-11-12,9,466,0,牝,3,55,38.8,10,3歳未勝利,2024年8月31日,2回札幌7日目,3歳未勝利,ダ,1700,右,重,曇,0,札幌
202401020704,タイセイフォルテ,高杉吏麒,11,1:48.6,34.6,8-9-9-9,10,494,8,牡,3,54,39.9,7,3歳未勝利,2024年8月31日,2回札幌7日目,3歳未勝利,ダ,1700,右,重,曇,0,札幌
202401020704,リキサンワールド,小林凌大,14,1:49.2,150.6,12-12-11-11,11,464,2,牡,3,57,40.2,13,3歳未勝利,2024年8月31日,2回札幌7日目,3歳未勝利,ダ,1700,右,重,曇,0,札幌
202401020704,ブルーシープ,杉原誠人,8,1:50.7,396.0,14-14-14-14,12,514,0,牡,3,57,40.7,14,3歳未勝利,2024年8月31日,2回札幌7日目,3歳未勝利,ダ,1700,右,重,曇,0,札幌
202401020704,アンビシュー,古川奈穂,9,1:50.7,144.3,5-5-9-13,13,472,6,牝,3,51,42.1,12,3歳未勝利,2024年8月31日,2回札幌7日目,3歳未勝利,ダ,1700,右,重,曇,0,札幌
202401020704,サイドキック,横山武史,12,1:51.6,3.4,7-5-7-8,14,498,-4,牡,3,57,43.3,2,3歳未勝利,2024年8月31日,2回札幌7日目,3歳未勝利,ダ,1700,右,重,曇,0,札幌
202401020705,ダイシンラー,岩田康誠,7,1:34.0,6.6,9-8-6,1,494,0,牡,2,55,36.2,4,2歳新馬,2024年8月31日,2回札幌7日目,2歳新馬,芝,1500,右,重,雨,0,札幌
202401020705,ダノンミッション,佐々木大,1,1:34.0,2.1,3-4-3,2,466,0,牡,2,55,36.5,1,2歳新馬,2024年8月31日,2回札幌7日目,2歳新馬,芝,1500,右,重,雨,0,札幌
202401020705,ヒルノカーディフ,古川吉洋,5,1:34.5,12.5,1-2-1,3,434,0,牝,2,55,37.2,5,2歳新馬,2024年8月31日,2回札幌7日目,2歳新馬,芝,1500,右,重,雨,0,札幌
202401020705,ウェーヴレット,横山和生,6,1:34.6,6.3,3-4-6,4,420,0,牝,2,55,37.1,3,2歳新馬,2024年8月31日,2回札幌7日目,2歳新馬,芝,1500,右,重,雨,0,札幌
202401020705,ダイヤノゴトク,池添謙一,11,1:34.7,6.3,2-1-2,5,440,0,牝,2,55,37.4,2,2歳新馬,2024年8月31日,2回札幌7日目,2歳新馬,芝,1500,右,重,雨,0,札幌
202401020705,クァンタムリード,丹内祐次,10,1:34.7,18.1,7-4-3,6,416,0,牡,2,55,37.2,8,2歳新馬,2024年8月31日,2回札幌7日目,2歳新馬,芝,1500,右,重,雨,0,札幌
202401020705,キングピラート,鮫島克駿,12,1:34.9,47.1,9-2-3,7,468,0,牡,2,55,37.6,9,2歳新馬,2024年8月31日,2回札幌7日目,2歳新馬,芝,1500,右,重,雨,0,札幌
202401020705,ヴォラヴィア,川又賢治,8,1:35.0,16.2,3-8-8,8,446,0,牡,2,55,37.2,7,2歳新馬,2024年8月31日,2回札幌7日目,2歳新馬,芝,1500,右,重,雨,0,札幌
202401020705,モンツァフレイバー,横山武史,4,1:35.5,15.9,7-8-8,9,454,0,牡,2,55,37.6,6,2歳新馬,2024年8月31日,2回札幌7日目,2歳新馬,芝,1500,右,重,雨,0,札幌
202401020705,ルーティーン,古川奈穂,3,1:36.1,88.1,11-11-11,10,460,0,牡,2,51,37.8,11,2歳新馬,2024年8月31日,2回札幌7日目,2歳新馬,芝,1500,右,重,雨,0,札幌
202401020705,コパノハーン,小林勝太,9,1:36.2,142.6,3-7-10,11,474,0,牡,2,53,38.6,12,2歳新馬,2024年8月31日,2回札幌7日目,2歳新馬,芝,1500,右,重,雨,0,札幌
202401020705,ワサンノタイカ,長浜鴻緒,2,1:37.1,63.8,11-12-12,12,480,0,牡,2,52,37.8,10,2歳新馬,2024年8月31日,2回札幌7日目,2歳新馬,芝,1500,右,重,雨,0,札幌
202401020706,ヴェラリーシャ,永野猛蔵,11,0:58.5,5.8,2-2,1,484,2,牝,3,54,35.5,4,3歳以上1勝クラス,2024年8月31日,2回札幌7日目,3歳以上1勝クラス,ダ,1000,右,重,雨,0,札幌
202401020706,スノーホルンロード,小林勝太,12,0:58.5,4.1,9-7,2,510,4,セ,5,56,34.7,1,3歳以上1勝クラス,2024年8月31日,2回札幌7日目,3歳以上1勝クラス,ダ,1000,右,重,雨,0,札幌
202401020706,ヒメカミノイタダキ,古川吉洋,1,0:58.7,46.2,6-5,3,506,-6,牡,5,58,35.2,10,3歳以上1勝クラス,2024年8月31日,2回札幌7日目,3歳以上1勝クラス,ダ,1000,右,重,雨,0,札幌
202401020706,ペレグリン,鮫島克駿,4,0:58.9,4.6,1-1,4,436,4,牝,3,54,35.9,3,3歳以上1勝クラス,2024年8月31日,2回札幌7日目,3歳以上1勝クラス,ダ,1000,右,重,雨,0,札幌
202401020706,カップッチョ,黛弘人,2,0:58.9,32.4,3-3,5,492,-2,牡,7,58,35.7,9,3歳以上1勝クラス,2024年8月31日,2回札幌7日目,3歳以上1勝クラス,ダ,1000,右,重,雨,0,札幌
202401020706,パレフォーコン,高杉吏麒,6,0:58.9,30.7,7-7,6,448,-2,牡,5,55,35.3,8,3歳以上1勝クラス,2024年8月31日,2回札幌7日目,3歳以上1勝クラス,ダ,1000,右,重,雨,0,札幌
202401020706,コスモジョセフ,横山武史,7,0:59.0,15.3,3-3,7,486,2,牡,4,58,35.8,7,3歳以上1勝クラス,2024年8月31日,2回札幌7日目,3歳以上1勝クラス,ダ,1000,右,重,雨,0,札幌
202401020706,キャンドルマス,北村友一,9,0:59.2,4.2,9-10,8,486,6,牡,3,56,35.4,2,3歳以上1勝クラス,2024年8月31日,2回札幌7日目,3歳以上1勝クラス,ダ,1000,右,重,雨,0,札幌
202401020706,サザンレイク,長浜鴻緒,10,0:59.8,13.5,7-7,9,494,-4,牝,4,53,36.2,6,3歳以上1勝クラス,2024年8月31日,2回札幌7日目,3歳以上1勝クラス,ダ,1000,右,重,雨,0,札幌
202401020706,アオイコウキ,佐々木大,8,1:00.0,6.3,5-5,10,508,-4,牡,4,58,36.6,5,3歳以上1勝クラス,2024年8月31日,2回札幌7日目,3歳以上1勝クラス,ダ,1000,右,重,雨,0,札幌
202401020706,ジュンフシナ,杉原誠人,5,1:00.9,213.3,11-11,11,472,-6,牡,4,58,36.4,11,3歳以上1勝クラス,2024年8月31日,2回札幌7日目,3歳以上1勝クラス,ダ,1000,右,重,雨,0,札幌
202401020706,グリモワール,丹内祐次,3,,---,,12,0,0,牝,5,56,,,3歳以上1勝クラス,2024年8月31日,2回札幌7日目,3歳以上1勝クラス,ダ,1000,右,重,雨,0,札幌
202401020707,ルージュシュエット,古川奈穂,2,1:44.1,3.4,1-1-1-1,1,456,0,牝,3,50,37.4,2,3歳以上1勝クラス,2024年8月31日,2回札幌7日目,3歳以上1勝クラス,ダ,1700,右,重,曇,0,札幌
202401020707,ブリスキー,鮫島克駿,9,1:44.2,23.1,2-2-2-2,2,460,-2,セ,4,58,37.3,7,3歳以上1勝クラス,2024年8月31日,2回札幌7日目,3歳以上1勝クラス,ダ,1700,右,重,曇,0,札幌
202401020707,リーゼノアール,長浜鴻緒,5,1:44.3,22.2,8-8-7-3,3,496,-2,牡,4,55,36.8,6,3歳以上1勝クラス,2024年8月31日,2回札幌7日目,3歳以上1勝クラス,ダ,1700,右,重,曇,0,札幌
202401020707,フリッパー,北村友一,8,1:44.6,67.2,13-13-11-9,4,498,-8,牡,4,58,36.7,12,3歳以上1勝クラス,2024年8月31日,2回札幌7日目,3歳以上1勝クラス,ダ,1700,右,重,曇,0,札幌
202401020707,キングブルー,藤岡佑介,7,1:44.9,3.7,7-7-7-6,5,488,2,牡,3,55,37.4,3,3歳以上1勝クラス,2024年8月31日,2回札幌7日目,3歳以上1勝クラス,ダ,1700,右,重,曇,0,札幌
202401020707,ニシノアウェイク,永野猛蔵,6,1:45.5,20.5,5-5-5-6,6,486,0,牡,3,55,38.2,5,3歳以上1勝クラス,2024年8月31日,2回札幌7日目,3歳以上1勝クラス,ダ,1700,右,重,曇,0,札幌
202401020707,サンマルミッション,古川吉洋,4,1:45.5,35.2,14-14-14-11,7,450,8,牡,3,55,37.3,8,3歳以上1勝クラス,2024年8月31日,2回札幌7日目,3歳以上1勝クラス,ダ,1700,右,重,曇,0,札幌
202401020707,ロードブレイズ,横山和生,13,1:45.7,2.5,5-6-5-6,8,498,4,牡,3,55,38.4,1,3歳以上1勝クラス,2024年8月31日,2回札幌7日目,3歳以上1勝クラス,ダ,1700,右,重,曇,0,札幌
202401020707,ガルデルクラージュ,富田暁,10,1:45.7,61.5,4-4-3-3,9,504,-6,牡,3,55,38.5,11,3歳以上1勝クラス,2024年8月31日,2回札幌7日目,3歳以上1勝クラス,ダ,1700,右,重,曇,0,札幌
202401020707,ロードブライト,丹内祐次,3,1:45.7,39.8,10-11-9-10,10,528,4,牡,5,58,38.0,9,3歳以上1勝クラス,2024年8月31日,2回札幌7日目,3歳以上1勝クラス,ダ,1700,右,重,曇,0,札幌
202401020707,トロピカルタウン,高杉吏麒,14,1:46.0,51.4,12-12-12-11,11,494,22,牡,4,55,37.9,10,3歳以上1勝クラス,2024年8月31日,2回札幌7日目,3歳以上1勝クラス,ダ,1700,右,重,曇,0,札幌
202401020707,ルクスアドラー,佐々木大,1,1:46.3,16.7,2-2-3-3,12,472,10,牡,3,55,39.2,4,3歳以上1勝クラス,2024年8月31日,2回札幌7日目,3歳以上1勝クラス,ダ,1700,右,重,曇,0,札幌
202401020707,セイゲン,杉原誠人,11,1:46.3,289.2,8-8-12-11,13,476,-2,牡,5,58,38.2,13,3歳以上1勝クラス,2024年8月31日,2回札幌7日目,3歳以上1勝クラス,ダ,1700,右,重,曇,0,札幌
202401020707,トリオーレ,川端海翼,12,1:47.1,332.8,10-10-9-11,14,486,-4,牡,4,55,39.3,14,3歳以上1勝クラス,2024年8月31日,2回札幌7日目,3歳以上1勝クラス,ダ,1700,右,重,曇,0,札幌
202401020708,ノーブルスカイ,鮫島克駿,8,2:03.9,11.2,1-1-1-1,1,466,-2,牡,3,55,36.6,5,3歳以上1勝クラス,2024年8月31日,2回札幌7日目,3歳以上1勝クラス,芝,2000,右,重,曇,0,札幌
202401020708,コスモレオナルド,横山武史,5,2:04.4,4.4,7-6-7-4,2,454,2,牡,3,55,36.6,2,3歳以上1勝クラス,2024年8月31日,2回札幌7日目,3歳以上1勝クラス,芝,2000,右,重,曇,0,札幌
202401020708,スピードリッチ,藤岡佑介,14,2:04.5,3.3,2-2-2-2,3,478,-2,牡,3,55,37.1,1,3歳以上1勝クラス,2024年8月31日,2回札幌7日目,3歳以上1勝クラス,芝,2000,右,重,曇,0,札幌
202401020708,パンジャ,武豊,12,2:04.5,5.3,7-10-10-9,4,468,-4,牡,3,55,36.4,3,3歳以上1勝クラス,2024年8月31日,2回札幌7日目,3歳以上1勝クラス,芝,2000,右,重,曇,0,札幌
202401020708,ウインボレロ,佐々木大,11,2:04.8,29.1,3-3-3-3,5,436,2,牡,3,55,37.3,8,3歳以上1勝クラス,2024年8月31日,2回札幌7日目,3歳以上1勝クラス,芝,2000,右,重,曇,0,札幌
202401020708,ヒナノコバン,小林勝太,2,2:04.8,134.6,7-6-4-4,6,458,4,セ,7,56,37.1,15,3歳以上1勝クラス,2024年8月31日,2回札幌7日目,3歳以上1勝クラス,芝,2000,右,重,曇,0,札幌
202401020708,コスモエクスプレス,斎藤新,3,2:04.9,43.3,12-10-8-8,7,494,-6,牡,5,58,36.9,11,3歳以上1勝クラス,2024年8月31日,2回札幌7日目,3歳以上1勝クラス,芝,2000,右,重,曇,0,札幌
202401020708,ミスガリレオアスク,古川奈穂,10,2:05.1,14.0,7-9-10-9,8,436,-2,牝,3,50,37.0,6,3歳以上1勝クラス,2024年8月31日,2回札幌7日目,3歳以上1勝クラス,芝,2000,右,重,曇,0,札幌
202401020708,キヨラ,永野猛蔵,9,2:05.1,37.2,12-13-13-12,9,478,2,牝,6,56,36.6,10,3歳以上1勝クラス,2024年8月31日,2回札幌7日目,3歳以上1勝クラス,芝,2000,右,重,曇,0,札幌
202401020708,ビッグベルーガ,浜中俊,13,2:05.4,65.0,12-13-13-12,10,476,2,牡,4,58,36.9,13,3歳以上1勝クラス,2024年8月31日,2回札幌7日目,3歳以上1勝クラス,芝,2000,右,重,曇,0,札幌
